,index,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,strategy_signal,BAH_signal,SAH_signal,qty,balance,portfolio_value,BAH_portfolio_value,SAH_portfolio_value
78,78,2023-06-19 06:00:00+03:00,26435.9,26445.8,26370.0,26393.5,4901.052,2023-06-19 06:59:59.999000+03:00,129404802.1842,66705,2116.097,55869466.1151,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
79,79,2023-06-19 07:00:00+03:00,26393.4,26428.2,26354.8,26418.1,5526.546,2023-06-19 07:59:59.999000+03:00,145862288.9819,69127,2916.978,76995392.992,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
80,80,2023-06-19 08:00:00+03:00,26418.0,26459.9,26409.6,26449.8,4488.068,2023-06-19 08:59:59.999000+03:00,118639153.9468,59513,2454.313,64879663.2801,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
81,81,2023-06-19 09:00:00+03:00,26449.8,26468.5,26392.2,26418.1,4911.375,2023-06-19 09:59:59.999000+03:00,129813919.9294,66272,2045.206,54062072.3835,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
82,82,2023-06-19 10:00:00+03:00,26418.0,26430.3,26374.2,26415.3,4646.111,2023-06-19 10:59:59.999000+03:00,122682006.9756,56226,2131.413,56284304.7559,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
83,83,2023-06-19 11:00:00+03:00,26415.2,26448.7,26376.0,26406.1,6326.224,2023-06-19 11:59:59.999000+03:00,167086463.6779,73573,2814.268,74333356.7401,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
84,84,2023-06-19 12:00:00+03:00,26406.1,26423.3,26350.2,26386.2,5847.215,2023-06-19 12:59:59.999000+03:00,154264710.4219,61676,2521.217,66519485.3087,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
85,85,2023-06-19 13:00:00+03:00,26386.1,26422.4,26362.0,26365.7,5173.24,2023-06-19 13:59:59.999000+03:00,136530620.4728,57769,2636.248,69581121.7359,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
86,86,2023-06-19 14:00:00+03:00,26365.7,26439.5,26355.0,26438.6,7649.823,2023-06-19 14:59:59.999000+03:00,202014594.5663,73942,4011.177,105919605.8796,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
87,87,2023-06-19 15:00:00+03:00,26438.5,26569.7,26415.3,26521.4,22118.963,2023-06-19 15:59:59.999000+03:00,586260417.4986,204542,12235.228,324301554.7699,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
88,88,2023-06-19 16:00:00+03:00,26521.4,26569.7,26487.5,26520.7,12083.644,2023-06-19 16:59:59.999000+03:00,320526017.8894,132952,5853.231,155275510.005,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
89,89,2023-06-19 17:00:00+03:00,26520.8,26529.8,26371.0,26413.6,18877.716,2023-06-19 17:59:59.999000+03:00,498980821.4872,180258,8204.685,216851573.743,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
90,90,2023-06-19 18:00:00+03:00,26413.7,26447.1,26328.0,26431.1,12467.838,2023-06-19 18:59:59.999000+03:00,329080227.4861,138076,6406.846,169124164.0552,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
91,91,2023-06-19 19:00:00+03:00,26431.1,26530.0,26290.3,26489.7,23412.55,2023-06-19 19:59:59.999000+03:00,618626162.0473,214920,11801.446,311902830.8661,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
92,92,2023-06-19 20:00:00+03:00,26489.7,26700.0,26470.6,26655.0,37346.973,2023-06-19 20:59:59.999000+03:00,993492867.1282,331414,20301.345,540043524.7916,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
93,93,2023-06-19 21:00:00+03:00,26655.1,27077.0,26464.0,26483.8,98860.08,2023-06-19 21:59:59.999000+03:00,2648742685.34603,729411,50207.833,1345743242.87102,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
94,94,2023-06-19 22:00:00+03:00,26483.9,26695.0,26353.0,26672.8,40600.314,2023-06-19 22:59:59.999000+03:00,1077613020.0825,364786,21516.864,571140105.6906,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
95,95,2023-06-19 23:00:00+03:00,26672.8,26852.8,26663.4,26711.5,30695.405,2023-06-19 23:59:59.999000+03:00,821382680.67432,287854,15677.309,419519589.18002,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
96,96,2023-06-20 00:00:00+03:00,26711.6,26761.2,26638.9,26758.5,10173.989,2023-06-20 00:59:59.999000+03:00,271605294.8783,122461,5206.818,139016054.5453,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
97,97,2023-06-20 01:00:00+03:00,26758.6,26823.0,26722.6,26743.5,9269.705,2023-06-20 01:59:59.999000+03:00,248169889.3177,119057,4452.679,119221215.608,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
98,98,2023-06-20 02:00:00+03:00,26743.5,26844.0,26702.0,26828.5,7857.195,2023-06-20 02:59:59.999000+03:00,210317018.3274,98916,4179.614,111903833.7565,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
99,99,2023-06-20 03:00:00+03:00,26828.6,27041.7,26782.6,26971.4,23633.315,2023-06-20 03:59:59.999000+03:00,635957799.4104,225280,13294.606,357835358.6578,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
100,100,2023-06-20 04:00:00+03:00,26971.4,27177.3,26866.4,26892.7,37806.329,2023-06-20 04:59:59.999000+03:00,1021220910.65085,348628,18716.206,505715913.52515,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
101,101,2023-06-20 05:00:00+03:00,26892.6,26934.7,26860.0,26899.9,10220.558,2023-06-20 05:59:59.999000+03:00,274918283.394,114683,5512.956,148301921.5101,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
102,102,2023-06-20 06:00:00+03:00,26899.9,26960.0,26873.5,26880.7,7825.965,2023-06-20 06:59:59.999000+03:00,210669254.2551,96187,3940.39,106083206.3712,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
103,103,2023-06-20 07:00:00+03:00,26880.7,26958.4,26880.7,26951.3,7499.395,2023-06-20 07:59:59.999000+03:00,201956664.4443,90755,4242.208,114241949.5269,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
104,104,2023-06-20 08:00:00+03:00,26951.4,27024.2,26777.0,26805.5,24973.162,2023-06-20 08:59:59.999000+03:00,671604428.57182,228618,10812.477,290873870.2663,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
105,105,2023-06-20 09:00:00+03:00,26805.5,26830.5,26733.6,26771.7,17965.512,2023-06-20 09:59:59.999000+03:00,481257694.1658,157425,8724.914,233735722.434,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
106,106,2023-06-20 10:00:00+03:00,26771.7,26830.0,26742.5,26820.4,7859.499,2023-06-20 10:59:59.999000+03:00,210591831.8235,88976,4403.709,118009121.8485,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
107,107,2023-06-20 11:00:00+03:00,26820.5,26827.2,26720.5,26743.7,10645.631,2023-06-20 11:59:59.999000+03:00,284896784.0712,114817,4618.666,123595670.4941,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
108,108,2023-06-20 12:00:00+03:00,26743.8,26807.0,26688.2,26766.1,10883.184,2023-06-20 12:59:59.999000+03:00,291175370.1236,122718,5812.217,155527328.719,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
109,109,2023-06-20 13:00:00+03:00,26766.0,26824.3,26733.2,26761.1,7862.035,2023-06-20 13:59:59.999000+03:00,210518026.0972,92256,4201.299,112504285.6418,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
110,110,2023-06-20 14:00:00+03:00,26761.2,26898.6,26737.0,26895.2,12237.802,2023-06-20 14:59:59.999000+03:00,328286584.857,135076,7273.657,195136410.4268,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
111,111,2023-06-20 15:00:00+03:00,26895.2,26969.9,26816.1,26839.8,26576.493,2023-06-20 15:59:59.999000+03:00,714565994.7422,227252,12762.423,343156350.9161,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
112,112,2023-06-20 16:00:00+03:00,26839.7,26938.0,26765.0,26795.4,19524.827,2023-06-20 16:59:59.999000+03:00,524488788.8383,194533,9039.773,242883170.3905,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
113,113,2023-06-20 17:00:00+03:00,26795.4,26833.5,26633.9,26763.8,30712.462,2023-06-20 17:59:59.999000+03:00,821036516.50684,306193,15134.094,404612501.8486,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
114,114,2023-06-20 18:00:00+03:00,26763.8,27125.5,26726.1,27054.2,37574.128,2023-06-20 18:59:59.999000+03:00,1012528406.2936,332022,20777.266,559932891.5841,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
115,115,2023-06-20 19:00:00+03:00,27054.3,27383.7,26983.3,27363.3,90543.508,2023-06-20 19:59:59.999000+03:00,2462949220.00671,705025,47884.662,1302940730.15821,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
116,116,2023-06-20 20:00:00+03:00,27363.2,28000.0,27324.1,27784.0,117378.121,2023-06-20 20:59:59.999000+03:00,3238127201.44149,872265,65061.801,1795251749.25909,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
117,117,2023-06-20 21:00:00+03:00,27784.0,28145.0,27765.1,28058.2,78190.171,2023-06-20 21:59:59.999000+03:00,2185544689.96714,669445,41202.363,1151852887.30764,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
118,118,2023-06-20 22:00:00+03:00,28058.1,28105.5,27768.0,27973.8,53960.8,2023-06-20 22:59:59.999000+03:00,1505240568.32088,450202,26403.048,736489364.5262,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
119,119,2023-06-20 23:00:00+03:00,27973.7,28250.0,27855.6,28147.3,47667.017,2023-06-20 23:59:59.999000+03:00,1337063085.48757,410496,25712.472,721401643.02897,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
120,120,2023-06-21 00:00:00+03:00,28147.2,28300.0,28060.9,28121.2,31083.335,2023-06-21 00:59:59.999000+03:00,875443371.71985,297101,15511.545,436989488.83665,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
121,121,2023-06-21 01:00:00+03:00,28121.3,28261.9,28090.1,28201.3,16197.274,2023-06-21 01:59:59.999000+03:00,456221356.073,182644,8531.739,240318482.4845,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
122,122,2023-06-21 02:00:00+03:00,28201.3,28397.8,28139.1,28290.6,29355.774,2023-06-21 02:59:59.999000+03:00,830068456.56258,268462,16197.86,458056363.78028,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
123,123,2023-06-21 03:00:00+03:00,28290.7,28500.0,28236.4,28399.7,45640.947,2023-06-21 03:59:59.999000+03:00,1294305844.12621,364945,23920.318,678496439.20981,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
124,124,2023-06-21 04:00:00+03:00,28399.7,29086.6,28380.2,28776.5,86885.548,2023-06-21 04:59:59.999000+03:00,2501378592.28517,645214,48178.527,1386908571.39737,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
125,125,2023-06-21 05:00:00+03:00,28776.6,28886.6,28743.0,28779.0,20952.222,2023-06-21 05:59:59.999000+03:00,603459127.1166,209670,10651.512,306779165.0412,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
126,126,2023-06-21 06:00:00+03:00,28778.9,28798.4,28666.4,28704.6,16328.449,2023-06-21 06:59:59.999000+03:00,469000575.927,165933,8189.056,235218875.3469,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
127,127,2023-06-21 07:00:00+03:00,28704.6,28808.2,28668.5,28775.4,17006.008,2023-06-21 07:59:59.999000+03:00,488735084.3423,152055,9352.099,268801609.9177,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
128,128,2023-06-21 08:00:00+03:00,28775.3,28986.9,28760.4,28969.6,23392.684,2023-06-21 08:59:59.999000+03:00,674998152.8294,211478,13085.978,377656059.5143,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
129,129,2023-06-21 09:00:00+03:00,28969.5,29000.0,28763.7,28846.9,23658.909,2023-06-21 09:59:59.999000+03:00,682633402.443,231750,11144.603,321559716.3735,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
130,130,2023-06-21 10:00:00+03:00,28846.9,28910.0,28809.1,28860.4,11548.757,2023-06-21 10:59:59.999000+03:00,333311662.4488,135555,5771.746,166599358.88,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
131,131,2023-06-21 11:00:00+03:00,28860.4,28910.2,28783.2,28814.1,14766.88,2023-06-21 11:59:59.999000+03:00,425805377.847,156719,7136.092,205777405.3176,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
132,132,2023-06-21 12:00:00+03:00,28814.1,28957.5,28809.1,28907.3,14948.771,2023-06-21 12:59:59.999000+03:00,431892633.5791,149453,7776.055,224658197.3304,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
133,133,2023-06-21 13:00:00+03:00,28907.3,29223.6,28802.0,28821.8,54274.49,2023-06-21 13:59:59.999000+03:00,1572809513.01491,404033,27632.212,801081784.50161,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
134,134,2023-06-21 14:00:00+03:00,28821.7,29029.5,28783.0,28913.5,24470.99,2023-06-21 14:59:59.999000+03:00,707482647.4207,241839,13074.425,377985167.3788,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
135,135,2023-06-21 15:00:00+03:00,28913.5,29148.9,28868.0,28875.9,38731.869,2023-06-21 15:59:59.999000+03:00,1123172925.47912,346165,19078.021,553336736.55452,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
136,136,2023-06-21 16:00:00+03:00,28875.8,29407.2,28858.2,29296.7,63412.837,2023-06-21 16:59:59.999000+03:00,1850097767.31975,507012,34277.772,1000188372.74405,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
137,137,2023-06-21 17:00:00+03:00,29296.6,29589.8,29050.0,29520.7,96128.188,2023-06-21 17:59:59.999000+03:00,2820020261.592,762408,49578.671,1454924229.36698,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
138,138,2023-06-21 18:00:00+03:00,29520.7,30018.3,29460.0,29837.0,124100.124,2023-06-21 18:59:59.999000+03:00,3693583901.96368,939625,67181.209,1999978967.9825,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
139,139,2023-06-21 19:00:00+03:00,29836.9,30822.0,29745.5,30163.1,198727.019,2023-06-21 19:59:59.999000+03:00,6027902438.1839,1429338,102896.449,3121540456.97106,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
140,140,2023-06-21 20:00:00+03:00,30163.1,30349.9,29840.4,30075.9,99985.87,2023-06-21 20:59:59.999000+03:00,3002848864.83649,744564,49659.273,1491726474.04294,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
141,141,2023-06-21 21:00:00+03:00,30076.0,30294.4,30000.6,30124.7,38982.648,2023-06-21 21:59:59.999000+03:00,1175640176.39891,365773,19855.442,598846019.15331,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
142,142,2023-06-21 22:00:00+03:00,30124.8,30177.5,29885.2,30105.5,27546.391,2023-06-21 22:59:59.999000+03:00,827345872.9531,283139,13002.875,390535631.29126,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
143,143,2023-06-21 23:00:00+03:00,30105.6,30147.3,29845.2,29977.7,21402.755,2023-06-21 23:59:59.999000+03:00,641781955.58274,227723,10258.601,307635121.1152,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
144,144,2023-06-22 00:00:00+03:00,29977.7,30030.7,29766.0,29876.3,21272.23,2023-06-22 00:59:59.999000+03:00,636240741.37074,214548,9685.291,289743440.9654,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
145,145,2023-06-22 01:00:00+03:00,29876.4,30145.9,29851.5,30103.2,19831.541,2023-06-22 01:59:59.999000+03:00,594893433.18856,190054,10809.007,324265060.41236,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
146,146,2023-06-22 02:00:00+03:00,30103.2,30195.8,29967.2,29988.5,19478.3,2023-06-22 02:59:59.999000+03:00,586336079.56216,186717,9019.458,271562581.98576,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
147,147,2023-06-22 03:00:00+03:00,29988.5,30242.1,29880.0,30131.5,27493.103,2023-06-22 03:59:59.999000+03:00,826968846.95956,274730,14321.757,430807757.94032,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
148,148,2023-06-22 04:00:00+03:00,30131.4,30209.9,30050.1,30149.2,12494.3,2023-06-22 04:59:59.999000+03:00,376586133.6701,157910,6299.517,189892815.5917,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
149,149,2023-06-22 05:00:00+03:00,30149.3,30488.0,30071.9,30455.1,28252.862,2023-06-22 05:59:59.999000+03:00,856325132.76104,289192,15380.531,466260609.48234,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
150,150,2023-06-22 06:00:00+03:00,30455.1,30479.2,30226.0,30283.7,16157.492,2023-06-22 06:59:59.999000+03:00,489987880.4891,179937,7038.676,213446904.1251,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
151,151,2023-06-22 07:00:00+03:00,30283.7,30341.5,30180.6,30338.1,11795.999,2023-06-22 07:59:59.999000+03:00,356879554.1173,130313,6160.279,186409263.1801,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
152,152,2023-06-22 08:00:00+03:00,30338.1,30338.1,30221.8,30277.2,9044.677,2023-06-22 08:59:59.999000+03:00,273947992.1289,106169,4150.403,125712212.5284,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
153,153,2023-06-22 09:00:00+03:00,30277.3,30286.1,30021.0,30120.0,22799.178,2023-06-22 09:59:59.999000+03:00,686598063.45242,237629,10649.152,320690569.1301,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
154,154,2023-06-22 10:00:00+03:00,30120.1,30179.9,30000.0,30094.5,16230.139,2023-06-22 10:59:59.999000+03:00,488326543.619,204957,7995.825,240600172.3811,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
155,155,2023-06-22 11:00:00+03:00,30094.5,30147.3,30028.2,30091.4,10556.379,2023-06-22 11:59:59.999000+03:00,317608723.038,141387,5684.179,171032791.8066,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
156,156,2023-06-22 12:00:00+03:00,30091.4,30174.7,30046.0,30129.4,11597.594,2023-06-22 12:59:59.999000+03:00,349409039.54806,133898,6239.841,187998953.89256,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
157,157,2023-06-22 13:00:00+03:00,30129.5,30244.5,30082.9,30167.3,15017.781,2023-06-22 13:59:59.999000+03:00,453276393.18819,155008,7696.854,232329171.23759,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
158,158,2023-06-22 14:00:00+03:00,30167.3,30173.8,29800.0,29919.3,55537.684,2023-06-22 14:59:59.999000+03:00,1663901244.89408,481331,25815.973,773470222.4548,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
159,159,2023-06-22 15:00:00+03:00,29919.4,30126.0,29907.1,30099.2,19392.491,2023-06-22 15:59:59.999000+03:00,582593247.1994,219301,10596.444,318314446.1174,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
160,160,2023-06-22 16:00:00+03:00,30099.1,30353.9,30086.3,30226.8,36433.352,2023-06-22 16:59:59.999000+03:00,1101144117.22428,371424,18506.995,559386825.76708,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
161,161,2023-06-22 17:00:00+03:00,30226.9,30288.8,29500.1,29735.4,77819.355,2023-06-22 17:59:59.999000+03:00,2323755736.06517,629070,35129.675,1049025114.25328,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,0.0,100000.0,99820.0,99990.0,99990.0
